[INFO] QAIL Website Tracker starting...
[INFO] CSV file: /Users/tekkies/.openclaw/workspace/qail-website/logs/analyzed-urls.csv
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[ERROR] API request failed: <urlopen error _ssl.c:1112: The handshake operation timed out>
[WARN] API call failed, retrying in 120s
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[ERROR] API request failed: <urlopen error _ssl.c:1112: The handshake operation timed out>
[WARN] API call failed, retrying in 120s
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[ERROR] API request failed: The read operation timed out
[WARN] API call failed, retrying in 120s
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[ERROR] API request failed: <urlopen error _ssl.c:1112: The handshake operation timed out>
[WARN] API call failed, retrying in 120s
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[ERROR] API request failed: <urlopen error _ssl.c:1112: The handshake operation timed out>
[WARN] API call failed, retrying in 120s
[ERROR] API request failed: <urlopen error [Errno 61] Connection refused>
[WARN] API call failed, retrying in 120s
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
[INFO] Received 3 update(s)
